login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
CKGrafico,CKGrafico/react-hookstore,2019-08-05T12:02:40Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/redoc,2020-01-28T14:55:52Z,0,0,,True,False,mit
CKGrafico,CKGrafico/redocusaurus,2022-08-10T10:32:06Z,0,0,,True,False,mit
CKGrafico,CKGrafico/remote-jobs-list,2021-10-12T09:07:07Z,0,0,,True,True,
CKGrafico,CKGrafico/remote-teams,2021-10-12T09:05:01Z,12,12,,True,True,mit
CKGrafico,CKGrafico/SASS-Responsive-Custom-Grid,2013-05-30T17:48:50Z,1,1,,True,True,
CKGrafico,CKGrafico/ScreenshotToCodeSandbox,2019-05-21T12:38:10Z,18,18,SCSS,True,True,mit
CKGrafico,CKGrafico/Segoe-mdl2-assets-css,2015-09-10T22:29:52Z,23,23,CSS,True,True,mit
CKGrafico,CKGrafico/shields,2018-10-23T08:04:10Z,0,0,JavaScript,True,False,cc0-1.0
CKGrafico,CKGrafico/Show_Loading_jQuery,2012-09-16T22:27:14Z,4,4,JavaScript,True,True,
CKGrafico,CKGrafico/simple-scrollbar,2017-06-14T16:12:55Z,1,1,JavaScript,True,True,mit
CKGrafico,CKGrafico/SmartHotel360-public-web,2018-09-12T12:39:23Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/Social_sharing_Example,2012-09-11T17:52:11Z,2,2,,True,True,
CKGrafico,CKGrafico/solid-docs-next,2022-10-26T15:38:04Z,0,0,,True,True,
CKGrafico,CKGrafico/solid-start-simple,2022-10-26T16:04:57Z,0,0,TypeScript,True,True,mit
CKGrafico,CKGrafico/splashicon-generator,2016-02-24T22:08:13Z,2,2,JavaScript,True,True,mit
CKGrafico,CKGrafico/strapi,2019-12-10T11:46:39Z,0,0,,True,True,mit
CKGrafico,CKGrafico/strapi-provider-upload-azure,2019-05-15T12:33:25Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/talentforyourevent,2022-03-20T15:00:28Z,3,3,Vue,False,False,mit
CKGrafico,CKGrafico/test-q,2022-10-08T15:23:39Z,0,0,TypeScript,True,True,
CKGrafico,CKGrafico/Twitter-filter-tampermonkey,2014-07-05T14:39:56Z,3,3,JavaScript,True,True,mit
CKGrafico,CKGrafico/Utilities.scss,2016-06-15T07:02:08Z,0,0,CSS,True,True,mit
CKGrafico,CKGrafico/verb-tenses,2014-06-18T14:05:31Z,3,3,HTML,True,True,mit
CKGrafico,CKGrafico/vscode-icomoon,2018-08-23T21:51:11Z,1,1,TypeScript,True,True,mit
CKGrafico,CKGrafico/Vue-Bingo-Caller,2018-11-24T14:48:00Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/vue-builder-webpack-plugin,2018-10-07T17:49:22Z,0,0,JavaScript,True,False,mit
CKGrafico,CKGrafico/vue-i18n,2018-01-09T15:44:19Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/vue-property-decorator,2017-08-28T11:42:55Z,0,0,TypeScript,True,True,mit
CKGrafico,CKGrafico/vue-router,2018-01-11T16:41:54Z,0,0,JavaScript,True,False,mit
CKGrafico,CKGrafico/vue-social-sharing,2021-06-04T13:47:46Z,1,1,JavaScript,True,False,mit
CKGrafico,CKGrafico/vue-starter-theme,2021-02-11T14:14:26Z,0,0,Vue,True,True,
CKGrafico,CKGrafico/vue-template-loader,2017-08-28T12:30:01Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/vue-ts-hot-reload-example,2018-11-17T17:46:47Z,0,0,JavaScript,True,True,mit
CKGrafico,CKGrafico/Vue-TypeScript-Demo,2018-11-17T12:52:59Z,4,4,JavaScript,True,True,mit
CKGrafico,CKGrafico/Why-TypeScript,2017-03-07T20:41:49Z,6,6,CSS,True,True,mit
theofidry,theofidry/abstract-testframework-adapter,2020-03-13T18:25:42Z,0,0,PHP,True,True,
theofidry,theofidry/alice,2015-04-21T13:22:24Z,0,0,PHP,True,True,mit
theofidry,theofidry/alice-problem,2017-08-16T12:37:10Z,0,0,PHP,True,True,
theofidry,theofidry/AliceBundle,2015-10-29T19:48:34Z,163,163,PHP,False,False,mit
theofidry,theofidry/AliceBundleBenchmarking,2015-09-25T15:39:18Z,0,0,PHP,True,True,mit
theofidry,theofidry/AliceBundleExtension,2015-08-23T11:02:15Z,36,36,PHP,True,False,mit
theofidry,theofidry/AliceDataFixtures,2016-09-11T22:31:22Z,311,311,PHP,True,False,mit
theofidry,theofidry/amelibis,2015-02-13T17:22:38Z,0,0,JavaScript,True,True,lgpl-3.0
theofidry,theofidry/animated-climacons,2014-08-11T15:51:57Z,6,6,,True,True,
theofidry,theofidry/api-platform,2015-09-09T14:34:28Z,1,1,PHP,True,True,mit
theofidry,theofidry/arrow-rotator,2014-08-24T19:32:37Z,0,0,JavaScript,True,False,gpl-3.0
theofidry,theofidry/awesome,2018-03-03T17:18:57Z,0,0,,True,False,
theofidry,theofidry/awesome-composer,2016-11-27T12:19:47Z,2,2,,True,True,cc0-1.0
theofidry,theofidry/awesome-mutation-testing,2017-06-10T13:42:15Z,388,388,,False,False,cc0-1.0
theofidry,theofidry/awesome-rest,2015-11-08T16:37:55Z,0,0,,True,True,
theofidry,theofidry/awesome-symfony2,2015-08-26T12:44:57Z,3,3,,True,False,
theofidry,theofidry/bag,2024-04-25T09:26:10Z,0,0,,True,False,mit
theofidry,theofidry/battleship,2022-03-01T17:50:52Z,1,1,TypeScript,False,False,
theofidry,theofidry/behat-parallel-scenario,2017-09-22T14:42:32Z,0,0,PHP,True,True,
theofidry,theofidry/BetterReflection,2018-02-15T19:13:22Z,0,0,PHP,True,False,mit
theofidry,theofidry/box,2017-11-04T22:07:09Z,1,1,PHP,True,False,mit
theofidry,theofidry/bug-9283,2020-12-19T11:39:59Z,0,0,PHP,True,True,
theofidry,theofidry/bytes.js,2016-02-15T22:47:36Z,0,0,JavaScript,True,False,mit
theofidry,theofidry/cache-plugin,2017-03-11T16:15:35Z,0,0,PHP,True,True,mit
theofidry,theofidry/capacitor,2024-06-26T10:03:41Z,0,0,,True,False,mit
theofidry,theofidry/Carbon,2016-01-15T16:47:44Z,0,0,PHP,True,True,mit
theofidry,theofidry/ci-detector,2020-04-25T08:22:18Z,2,2,,True,True,mit
theofidry,theofidry/cli,2018-05-14T22:58:57Z,0,0,PHP,True,False,mit
theofidry,theofidry/cli-1,2022-01-28T09:48:56Z,0,0,,True,True,other
theofidry,theofidry/compiler,2019-02-01T23:39:46Z,0,0,PHP,True,True,
theofidry,theofidry/composer,2018-03-24T07:27:22Z,0,0,PHP,True,False,mit
theofidry,theofidry/composer-bin-plugin,2016-09-06T16:00:56Z,0,0,PHP,True,True,
theofidry,theofidry/composer-deps-analyzer,2016-10-21T20:17:51Z,0,0,PHP,True,False,apache-2.0
theofidry,theofidry/Composer-Diff,2023-10-11T21:24:18Z,0,0,,True,False,mit
theofidry,theofidry/composer-inheritance-plugin,2016-09-19T22:15:54Z,28,28,PHP,True,True,mit
theofidry,theofidry/composer-merge-plugin,2016-09-19T20:04:20Z,0,0,PHP,True,False,mit
theofidry,theofidry/composer-unused,2022-07-10T17:14:58Z,1,1,,True,False,mit
theofidry,theofidry/composer-warmup,2016-06-06T13:42:17Z,0,0,PHP,True,True,
theofidry,theofidry/console,2021-05-03T10:37:00Z,19,19,PHP,False,False,mit
theofidry,theofidry/console-parallelization,2019-11-21T09:29:30Z,1,1,,True,True,mit
theofidry,theofidry/coverage-dataprovider-demo,2020-04-10T08:39:25Z,0,0,PHP,True,True,
theofidry,theofidry/covers-validator,2020-12-07T07:56:45Z,0,0,,True,False,mit
theofidry,theofidry/cpu-core-counter,2022-11-30T19:44:59Z,147,147,PHP,True,True,mit
theofidry,theofidry/CsaGuzzleBundle,2015-09-30T11:39:36Z,0,0,PHP,True,False,
theofidry,theofidry/data-fixtures,2015-07-11T20:43:52Z,0,0,PHP,True,True,mit
theofidry,theofidry/DeepCopy,2016-08-25T16:56:59Z,0,0,PHP,True,False,mit
theofidry,theofidry/demo,2016-12-03T12:54:37Z,0,0,PHP,True,True,mit
theofidry,theofidry/demo-yaml-bug,2016-05-14T14:24:04Z,0,0,PHP,True,True,
theofidry,theofidry/deprecation-detector,2016-02-10T10:31:58Z,0,0,PHP,True,True,mit
theofidry,theofidry/deptrac,2016-04-30T11:13:14Z,0,0,PHP,True,True,mit
theofidry,theofidry/dns.js.org,2016-02-27T22:51:10Z,0,0,JavaScript,True,True,
theofidry,theofidry/doctrine-extra-bundle,2015-10-29T21:30:02Z,0,0,PHP,True,True,mit
theofidry,theofidry/DoctrineFixturesBundle,2015-08-23T09:38:44Z,0,0,PHP,True,False,mit
theofidry,theofidry/DoctrineMongoDBBundle,2015-12-10T17:53:56Z,0,0,PHP,True,False,mit
theofidry,theofidry/DoctrineORMBridge,2017-04-28T11:29:40Z,0,0,PHP,True,False,mit
theofidry,theofidry/DokuWiki-template,2015-04-13T10:32:20Z,0,0,CSS,True,False,mit
theofidry,theofidry/DunglasActionBundle,2016-01-22T14:57:49Z,0,0,PHP,True,True,mit
theofidry,theofidry/DunglasApiBundle,2015-06-23T08:30:46Z,0,0,PHP,True,False,mit
theofidry,theofidry/easy-log-handler,2018-04-19T14:05:15Z,0,0,PHP,True,True,mit
theofidry,theofidry/easy-parallel,2022-12-04T20:03:26Z,0,0,,True,True,mit
theofidry,theofidry/ECE-nodejs,2014-11-10T11:26:44Z,1,1,JavaScript,True,True,isc
theofidry,theofidry/ECE-ResponsiveDesign,2014-12-15T19:23:18Z,0,0,JavaScript,True,False,isc
theofidry,theofidry/ECE-RPS,2014-03-17T20:28:50Z,0,0,Java,True,False,
theofidry,theofidry/ECE-SoftwareQuality,2014-12-06T14:39:56Z,0,0,Java,True,False,
theofidry,theofidry/EloquentSerializer,2016-07-02T16:26:37Z,12,12,PHP,True,False,mit
theofidry,theofidry/email,2015-10-29T13:03:31Z,0,0,Shell,True,True,gpl-2.0
theofidry,theofidry/ephemeris,2014-08-07T16:16:47Z,13,13,JavaScript,True,False,gpl-3.0
theofidry,theofidry/es-book-library,2019-06-08T14:31:46Z,0,0,PHP,True,True,
theofidry,theofidry/factorio-prints,2021-05-18T06:44:30Z,0,0,,True,True,
theofidry,theofidry/FaultTolerance,2015-12-07T21:11:05Z,0,0,PHP,True,True,
theofidry,theofidry/filesystem,2023-10-01T21:58:20Z,2,2,PHP,False,False,bsd-3-clause
theofidry,theofidry/file_get_contents,2017-04-20T08:51:32Z,0,0,PHP,True,False,bsd-3-clause
theofidry,theofidry/flex,2023-10-20T22:18:28Z,0,0,PHP,True,False,mit
theofidry,theofidry/forecastio-lib-java,2014-07-10T08:32:25Z,0,0,,True,True,epl-1.0
theofidry,theofidry/FOSUserBundle,2016-10-25T22:16:46Z,0,0,PHP,True,False,
theofidry,theofidry/framework,2016-06-14T11:39:56Z,0,0,PHP,True,False,mit
theofidry,theofidry/fta,2023-10-21T07:54:31Z,1,1,,True,False,mit
theofidry,theofidry/Geocoder,2016-07-18T09:46:13Z,0,0,PHP,True,False,mit
theofidry,theofidry/graphql-php,2018-07-07T20:48:49Z,0,0,PHP,True,True,mit
theofidry,theofidry/GraphQLBundle,2019-06-19T15:27:47Z,0,0,PHP,True,False,mit
theofidry,theofidry/gulp-header,2016-01-24T11:53:08Z,0,0,JavaScript,True,True,mit
theofidry,theofidry/homebrew-box,2023-03-05T10:48:52Z,0,0,,True,True,mit
theofidry,theofidry/humbug,2017-04-20T08:49:17Z,0,0,PHP,True,False,bsd-3-clause
theofidry,theofidry/Incipio,2015-04-14T20:47:45Z,2,2,PHP,True,True,agpl-3.0
theofidry,theofidry/infection,2018-03-12T11:04:48Z,0,0,PHP,True,False,bsd-3-clause
theofidry,theofidry/iniscan,2016-09-24T09:58:36Z,0,0,PHP,True,True,mit
theofidry,theofidry/insight,2019-05-05T17:12:28Z,0,0,PHP,True,False,mit
theofidry,theofidry/ISL_2017_2018,2017-10-14T17:01:15Z,0,0,HTML,True,True,
theofidry,theofidry/JoliNotif,2022-12-22T22:49:17Z,0,0,,True,False,mit
theofidry,theofidry/jquery.event.move,2015-10-15T14:13:32Z,0,0,HTML,True,False,
theofidry,theofidry/jsonlint,2019-10-19T10:17:45Z,0,0,,True,True,mit
theofidry,theofidry/laravel-form-hexa,2016-02-13T15:40:06Z,0,0,PHP,True,True,mit
theofidry,theofidry/laravel-queue-checker,2016-01-22T14:11:37Z,0,0,PHP,True,True,mit
theofidry,theofidry/LaravelYaml,2016-03-05T16:20:24Z,9,9,PHP,True,False,mit
theofidry,theofidry/LexikJWTAuthenticationBundle,2021-07-14T16:59:00Z,0,0,,True,True,mit
theofidry,theofidry/LoopBackApiBundle,2015-05-25T09:23:11Z,22,22,PHP,True,False,mit
theofidry,theofidry/makefile,2022-11-24T22:43:05Z,8,8,PHP,True,True,bsd-3-clause
theofidry,theofidry/maker-bundle,2024-06-25T13:00:44Z,0,0,,True,False,mit
theofidry,theofidry/mcrypt_compat,2018-04-28T15:47:29Z,0,0,PHP,True,True,other
theofidry,theofidry/migrations,2018-10-08T07:00:56Z,0,0,PHP,True,True,mit
bezael,bezael/analog,2024-05-23T12:20:11Z,0,0,,True,False,mit
bezael,bezael/angular,2022-06-15T13:15:02Z,1,1,TypeScript,True,False,mit
bezael,bezael/angular-best-practices,2021-11-16T08:52:51Z,5,5,,True,True,apache-2.0
bezael,bezael/angular-boilerplate,2022-01-06T16:48:53Z,16,16,TypeScript,True,True,
bezael,bezael/angular-challenges,2024-06-18T10:02:30Z,0,0,TypeScript,True,True,
bezael,bezael/angular-interview-questions,2020-03-30T15:39:32Z,2,2,,True,True,apache-2.0
bezael,bezael/angular-learning-resources,2018-11-06T09:26:21Z,0,0,,True,True,
bezael,bezael/angular-spotify,2021-12-11T08:49:49Z,2,2,,True,False,mit
bezael,bezael/angularfire,2023-03-31T14:43:25Z,0,0,,True,False,mit
bezael,bezael/app-ideas,2019-11-16T12:55:11Z,0,0,,True,True,mit
bezael,bezael/app2me_workshop,2024-10-10T16:25:19Z,0,0,TypeScript,True,True,
bezael,bezael/astro_2024,2024-06-27T12:15:24Z,0,0,Astro,True,True,
bezael,bezael/awesome,2020-01-19T08:14:10Z,0,0,,True,False,cc0-1.0
bezael,bezael/awesome-angular-components,2020-01-22T09:16:17Z,0,0,,True,True,cc0-1.0
bezael,bezael/awesome-for-beginners,2020-01-19T08:33:50Z,0,0,,True,False,
bezael,bezael/awesome-microfrontends,2022-02-15T11:00:00Z,3,3,,True,True,
bezael,bezael/awesome-vue,2017-09-12T09:47:23Z,0,0,,True,False,
bezael,bezael/bezael,2021-04-13T06:50:03Z,1,1,,True,True,
bezael,bezael/build-your-own-x,2021-12-12T10:28:42Z,1,1,,True,False,
bezael,bezael/chamilo-lms,2024-05-04T10:33:13Z,1,1,,True,True,gpl-3.0
bezael,bezael/channel-copilot,2024-06-25T08:35:20Z,0,0,,True,True,
bezael,bezael/clean-code-javascript,2019-11-24T17:14:05Z,0,0,,True,True,mit
bezael,bezael/Clone-Wars,2021-11-07T09:01:43Z,1,1,,True,True,agpl-3.0
bezael,bezael/coding-interview-university,2021-12-12T10:23:18Z,1,1,,True,False,cc-by-sa-4.0
bezael,bezael/Data-Structures-and-Algorithms-TS,2023-01-09T14:24:15Z,1,1,,True,True,
bezael,bezael/DefinitelyTyped,2019-11-24T17:45:47Z,0,0,,True,True,other
bezael,bezael/dropdown-dependientes-ng16,2023-07-16T17:26:54Z,1,1,TypeScript,True,True,
bezael,bezael/es6-in-depth-tutorial,2017-06-10T12:48:35Z,0,0,JavaScript,True,True,
bezael,bezael/es6-tutorial,2017-06-10T12:48:12Z,0,0,JavaScript,True,True,
bezael,bezael/EthicsCode,2024-09-23T06:20:57Z,0,0,SCSS,True,True,
bezael,bezael/Free-Career-Guide-Books,2018-11-06T09:20:44Z,0,0,,True,True,
bezael,bezael/free-for-dev,2020-01-19T08:28:11Z,0,0,,True,False,
bezael,bezael/free-programming-books,2020-01-19T08:30:00Z,0,0,,True,True,other
bezael,bezael/Front-End-Checklist,2017-10-21T09:31:37Z,0,0,,True,True,cc0-1.0
bezael,bezael/Front-End-Web-Development-Resources,2020-05-15T11:10:57Z,0,0,,True,True,mit
bezael,bezael/frontend-tools,2020-10-25T16:03:33Z,0,0,,True,True,mit
bezael,bezael/javascript,2023-07-10T11:00:58Z,0,0,,True,True,mit
bezael,bezael/javascript-algorithms,2020-01-19T08:24:03Z,0,0,,True,False,mit
bezael,bezael/javascript-datastructures-algorithms,2023-01-09T14:23:41Z,1,1,,True,False,
bezael,bezael/javascript-interview-questions,2021-11-27T07:32:47Z,0,0,,True,True,
bezael,bezael/javascript-questions,2020-01-19T08:18:22Z,0,0,,True,True,mit
bezael,bezael/materia-app,2023-01-08T09:01:40Z,3,3,TypeScript,True,True,
bezael,bezael/materia-gris-client,2023-02-11T13:43:15Z,1,1,TypeScript,True,True,
bezael,bezael/materia-gris-mf,2023-01-27T09:49:31Z,1,1,JavaScript,True,True,
bezael,bezael/materia-gris-patterns,2023-02-04T13:51:14Z,1,1,TypeScript,True,True,
bezael,bezael/materia-gris-server,2023-02-11T13:37:46Z,1,1,TypeScript,True,True,
bezael,bezael/materia-gris-single-spa,2023-01-27T10:07:02Z,1,1,TypeScript,True,True,
bezael,bezael/micro-frontend_alejandro,2023-09-19T20:42:02Z,0,0,,True,False,
bezael,bezael/microfrontend-workshop-starter,2023-03-16T10:22:54Z,3,3,TypeScript,True,True,
bezael,bezael/naming-convention,2021-11-18T16:22:32Z,1,1,,True,True,mit
bezael,bezael/ng-feature-flags,2022-01-05T10:15:19Z,1,1,,True,True,
bezael,bezael/ng_2024,2024-06-27T10:28:50Z,0,0,HTML,True,True,
bezael,bezael/node-tdd-clean-ts-zod,2023-08-28T17:36:02Z,1,1,TypeScript,True,True,
bezael,bezael/qwik,2022-10-10T19:17:06Z,1,1,,True,False,mit
bezael,bezael/qwik-i18n-translate-es,2023-05-29T11:50:02Z,0,0,,True,True,mit
bezael,bezael/qwik_2024,2024-06-27T10:30:04Z,0,0,TypeScript,True,True,
bezael,bezael/react-ng-spa-app,2022-02-25T14:19:15Z,1,1,,True,True,mit
bezael,bezael/react_2024,2024-06-27T10:33:37Z,0,0,CSS,True,True,
bezael,bezael/rxjs,2023-02-14T19:15:47Z,1,1,,True,False,apache-2.0
bezael,bezael/signal-polyfill,2024-07-07T10:03:57Z,0,0,,True,True,apache-2.0
bezael,bezael/single-spa-html-with-js-example,2022-03-28T10:15:08Z,1,1,,True,True,
bezael,bezael/single-spa.js.org,2022-03-06T19:43:21Z,1,1,,True,True,
bezael,bezael/solid_2024,2024-06-27T10:35:44Z,0,0,CSS,True,True,
bezael,bezael/sse-with-angular-nestjs,2024-10-17T19:48:24Z,0,0,,True,True,
bezael,bezael/svelte_2024,2024-06-27T10:36:31Z,0,0,CSS,True,True,
bezael,bezael/tech-interview-handbook,2020-01-19T08:28:50Z,0,0,,True,True,mit
bezael,bezael/test-ecommerce,2024-10-28T20:19:48Z,0,0,TypeScript,True,True,
bezael,bezael/training,2020-03-13T21:50:15Z,0,0,,True,True,
bezael,bezael/TypeScript,2023-01-09T14:25:08Z,1,1,,True,True,mit
bezael,bezael/typescript-book,2018-01-23T13:03:03Z,0,0,TypeScript,True,True,other
bezael,bezael/typescript-book-gibbok,2024-01-11T07:50:16Z,0,0,,True,True,other
bezael,bezael/TypeScript-Node-Starter,2020-03-25T07:23:24Z,0,0,,True,True,mit
bezael,bezael/vue_2024,2024-06-27T10:37:16Z,0,0,Vue,True,True,
bezael,bezael/wtfjs,2020-05-15T11:10:16Z,1,1,,True,False,wtfpl
bezael,bezael/You-Dont-Know-JS,2020-02-24T08:14:51Z,0,0,,True,True,other
bezael,bezael/You-Dont-Need-Lodash-Underscore,2023-02-12T09:48:15Z,1,1,,True,True,mit
bezael,bezael/You-Dont-Need-Momentjs,2023-02-12T09:48:09Z,1,1,,True,True,mit
bezael,bezael/zod,2023-08-03T05:53:08Z,0,0,,True,True,mit
serudda,serudda/.github,2020-03-27T03:19:32Z,0,0,,True,True,
serudda,serudda/.github-1,2023-02-26T03:00:50Z,0,0,,True,False,
serudda,serudda/angular-typescript-django-rest,2016-08-24T17:32:44Z,1,1,Python,True,True,
serudda,serudda/assembull,2017-09-28T17:00:21Z,0,0,TypeScript,True,True,
serudda,serudda/assembull-server,2017-09-30T18:52:44Z,0,0,TypeScript,True,True,
serudda,serudda/Best-README-Template,2023-04-26T17:37:43Z,0,0,,True,True,mit
serudda,serudda/cheatsheets,2020-06-03T14:17:50Z,0,0,,True,True,
serudda,serudda/design-system,2021-04-08T19:19:02Z,0,0,,True,True,
serudda,serudda/design-system-1,2022-05-18T22:46:22Z,0,0,,True,True,mit
serudda,serudda/discord-bot,2024-09-27T19:11:39Z,5,5,TypeScript,True,False,
serudda,serudda/docs,2024-10-10T22:15:19Z,0,0,MDX,True,True,
serudda,serudda/evacenter-frontend-challenge,2021-03-19T16:56:23Z,0,0,TypeScript,True,True,
serudda,serudda/finApp,2016-03-21T16:15:05Z,0,0,CSS,True,True,
serudda,serudda/frontEnd-Structure-Course,2016-09-27T13:46:23Z,0,0,TypeScript,True,True,
serudda,serudda/github-issue-templates,2020-05-11T15:57:36Z,0,0,,True,True,
serudda,serudda/headlessui,2023-06-29T14:53:37Z,0,0,,True,False,mit
serudda,serudda/inspiter,2018-09-27T01:44:40Z,0,0,JavaScript,True,True,
serudda,serudda/laHaus-redesign,2018-03-21T21:15:10Z,0,0,CSS,True,True,
serudda,serudda/lean-product-design,2019-03-10T22:37:11Z,0,0,Ruby,True,True,other
serudda,serudda/mi-aguila-test,2019-01-27T08:35:10Z,0,0,CSS,True,True,
serudda,serudda/mobile-websocket-example,2017-11-28T00:28:53Z,0,0,Objective-C,True,True,
serudda,serudda/movo-frontend,2020-02-09T23:26:28Z,0,0,CSS,True,True,
serudda,serudda/project-course,2017-11-04T19:58:39Z,0,0,JavaScript,True,True,
serudda,serudda/rands,2017-08-22T03:53:43Z,0,0,JavaScript,True,True,
serudda,serudda/reward-system,2023-02-16T21:58:11Z,32,32,TypeScript,True,True,mit
serudda,serudda/serudda,2023-02-27T19:38:53Z,0,0,,True,True,
serudda,serudda/side-ui,2023-04-30T18:15:23Z,25,25,TypeScript,True,True,mit
serudda,serudda/steroidesign,2017-07-07T14:29:23Z,782,782,HTML,True,True,
serudda,serudda/stylepill,2017-08-07T01:40:36Z,0,0,HTML,True,True,
serudda,serudda/stylepills-client,2017-09-03T23:50:09Z,0,0,TypeScript,True,True,
serudda,serudda/stylepills-server,2017-09-17T04:36:43Z,0,0,TypeScript,True,True,mit
serudda,serudda/TablePlus,2020-05-11T15:18:46Z,0,0,,True,True,
serudda,serudda/text-snap,2024-09-22T13:51:54Z,15,15,TypeScript,True,False,mit
serudda,serudda/venezuela-aid-live,2019-02-21T04:52:12Z,0,0,CSS,True,True,
serudda,serudda/waysily-client,2016-08-26T18:03:15Z,0,0,HTML,True,True,
serudda,serudda/waysily-server,2016-08-26T17:21:33Z,8,8,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/.allstar,2021-08-11T15:13:40Z,0,0,,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/7-Zip-zstd,2022-11-12T08:53:52Z,0,0,C,True,True,other
julianxhokaxhiu,julianxhokaxhiu/amazon-bot,2016-11-10T15:31:38Z,2,2,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/ArchW-docs,2021-11-13T20:24:00Z,0,0,,True,True,cc-by-4.0
julianxhokaxhiu,julianxhokaxhiu/AUR,2019-10-19T13:37:06Z,1,1,Shell,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/auth-aws,2019-06-25T08:45:30Z,0,0,Go,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/Awesome-Profile-README-templates,2020-07-26T15:31:58Z,0,0,,True,True,
julianxhokaxhiu,julianxhokaxhiu/banzai-charts,2021-06-02T12:47:00Z,0,0,Mustache,True,False,apache-2.0
julianxhokaxhiu,julianxhokaxhiu/bgfx,2020-08-22T16:01:04Z,0,0,C++,False,False,bsd-2-clause
julianxhokaxhiu,julianxhokaxhiu/bgfxCI,2019-12-04T12:45:15Z,2,2,PowerShell,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/bimg,2020-08-23T21:52:56Z,0,0,C++,True,True,bsd-2-clause
julianxhokaxhiu,julianxhokaxhiu/blitz3d_msvc2017,2020-07-05T13:20:05Z,0,0,,True,True,other
julianxhokaxhiu,julianxhokaxhiu/blog.julianxhokaxhiu.com,2017-08-27T13:15:16Z,1,1,HTML,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/bolt-to-ghost,2016-04-10T20:21:56Z,0,0,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/Braver,2023-08-27T15:38:52Z,0,0,C#,True,True,epl-2.0
julianxhokaxhiu,julianxhokaxhiu/bx,2020-08-23T21:52:58Z,0,0,C++,True,True,bsd-2-clause
julianxhokaxhiu,julianxhokaxhiu/CaitSith,2021-01-07T16:44:09Z,3,3,C#,False,False,gpl-3.0
julianxhokaxhiu,julianxhokaxhiu/charts,2018-03-30T16:15:40Z,0,0,Smarty,True,True,apache-2.0
julianxhokaxhiu,julianxhokaxhiu/chrome-apple-music-mediakeys-reloaded,2020-05-11T13:56:35Z,0,0,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-deezer-mediakeys-reloaded,2013-01-12T01:12:18Z,9,9,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-grooveshark-mediakeys-reloaded,2013-01-12T01:20:37Z,4,4,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-jailbreak-youtube,2015-06-28T18:31:32Z,0,0,JavaScript,False,False,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-link-revealer,2013-01-12T01:22:25Z,10,10,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-monstercat-mediakeys-reloaded,2015-10-09T20:00:26Z,0,0,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-soundcloud-mediakeys-reloaded,2015-10-16T20:30:38Z,2,2,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-spotify-mediakeys-reloaded,2014-05-26T10:45:55Z,6,6,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-youtube-mediakeys-reloaded,2015-10-08T13:43:12Z,0,0,JavaScript,True,True,mit
julianxhokaxhiu,julianxhokaxhiu/chrome-yt-native-center-layout,2013-01-12T01:23:17Z,0,0,JavaScript,True,True,mit
